"Month","Day","Hour","Output power (W)"
"9","20","19","0"
"9","20","20","0"
"9","20","21","0"
"9","20","22","0"
"9","20","23","0"
"9","21","0","0"
"9","21","1","0"
"9","21","2","0"
"9","21","3","0"
"9","21","4","0"
"9","21","5","0"
"9","21","6","0.623"
"9","21","7","55.498"
"9","21","8","168.651"
"9","21","9","320.253"
"9","21","10","469.53"
"9","21","11","577.971"
"9","21","12","617.461"
"9","21","13","562.917"
"9","21","14","440.55"
"9","21","15","282.189"
"9","21","16","133.698"
"9","21","17","33.942"
"9","21","18","0"
"9","21","19","0"
"9","21","20","0"
"9","21","21","0"
"9","21","22","0"
"9","21","23","0"
"9","22","0","0"
"9","22","1","0"
"9","22","2","0"
"9","22","3","0"
"9","22","4","0"
"9","22","5","0"
"9","22","6","1.023"
"9","22","7","57.684"
"9","22","8","172.938"
"9","22","9","320.464"
"9","22","10","455.859"
"9","22","11","568.116"
"9","22","12","604.287"
"9","22","13","550.284"
"9","22","14","424.455"
"9","22","15","266.649"
"9","22","16","128.941"
"9","22","17","32.223"
"9","22","18","0"
"9","22","19","0"
"9","22","20","0"
"9","22","21","0"
"9","22","22","0"
"9","22","23","0"
"9","23","0","0"
"9","23","1","0"
"9","23","2","0"
"9","23","3","0"
"9","23","4","0"
"9","23","5","0"
"9","23","6","0.893"
"9","23","7","55.032"
"9","23","8","165.815"
"9","23","9","305.148"
"9","23","10","445.29"
"9","23","11","540.432"
"9","23","12","568.393"
"9","23","13","509.639"
"9","23","14","394.546"
"9","23","15","246.049"
"9","23","16","122.937"
"9","23","17","32.54"
"9","23","18","0"
"9","23","19","0"
"9","23","20","0"
"9","23","21","0"
"9","23","22","0"
"9","23","23","0"
"9","24","0","0"
"9","24","1","0"
"9","24","2","0"
"9","24","3","0"
"9","24","4","0"
"9","24","5","0"
"9","24","6","1.627"
"9","24","7","59.031"
"9","24","8","162.05"
"9","24","9","291.475"
"9","24","10","406.726"
"9","24","11","481.347"
"9","24","12","498.479"
"9","24","13","454.694"
"9","24","14","360.852"
"9","24","15","240.478"
"9","24","16","120.103"
"9","24","17","34.031"
"9","24","18","0"
"9","24","19","0"
"9","24","20","0"
"9","24","21","0"
"9","24","22","0"
"9","24","23","0"
"9","25","0","0"
"9","25","1","0"
"9","25","2","0"
"9","25","3","0"
"9","25","4","0"
"9","25","5","0"
"9","25","6","1.576"
"9","25","7","56.527"
"9","25","8","159.171"
"9","25","9","287.13"
"9","25","10","401.266"
"9","25","11","474.964"
"9","25","12","495.299"
"9","25","13","448.287"
"9","25","14","354.896"
"9","25","15","236.1"
"9","25","16","116.323"
"9","25","17","31.86"
"9","25","18","0"
"9","25","19","0"
"9","25","20","0"
"9","25","21","0"
"9","25","22","0"
"9","25","23","0"
"9","26","0","0"
"9","26","1","0"
"9","26","2","0"
"9","26","3","0"
"9","26","4","0"
"9","26","5","0"
"9","26","6","3.708"
"9","26","7","66.472"
"9","26","8","150.407"
"9","26","9","247.919"
"9","26","10","332.541"
"9","26","11","394.829"
"9","26","12","406.076"
"9","26","13","372.996"
"9","26","14","296.685"
"9","26","15","208.544"
"9","26","16","115.484"
"9","26","17","40.401"
"9","26","18","0"
"9","26","19","0"
"9","26","20","0"
"9","26","21","0"
"9","26","22","0"
"9","26","23","0"
"9","27","0","0"
"9","27","1","0"
"9","27","2","0"
"9","27","3","0"
"9","27","4","0"
"9","27","5","0"
"9","27","6","0.083"
"9","27","7","39.769"
"9","27","8","92.05"
"9","27","9","138.136"
"9","27","10","184.878"
"9","27","11","212.921"
"9","27","12","219.759"
"9","27","13","204.718"
"9","27","14","170.985"
"9","27","15","121.288"
"9","27","16","72.262"
"9","27","17","23.31"
"9","27","18","0"
"9","27","19","0"
"9","27","20","0"
"9","27","21","0"
"9","27","22","0"
"9","27","23","0"
"9","28","0","0"
"9","28","1","0"
"9","28","2","0"
"9","28","3","0"
"9","28","4","0"
"9","28","5","0"
"9","28","6","1.782"
"9","28","7","59.872"
"9","28","8","133.122"
"9","28","9","205.132"
"9","28","10","278.37"
"9","28","11","321.74"
"9","28","12","331.99"
"9","28","13","306.854"
"9","28","14","245.85"
"9","28","15","175.86"
"9","28","16","101.061"
"9","28","17","35.728"
"9","28","18","0"
"9","28","19","0"
"9","28","20","0"
"9","28","21","0"
"9","28","22","0"
"9","28","23","0"
"9","29","0","0"
"9","29","1","0"
"9","29","2","0"
"9","29","3","0"
"9","29","4","0"
"9","29","5","0"
"9","29","6","1.794"
"9","29","7","60.341"
"9","29","8","137.634"
"9","29","9","219.165"
"9","29","10","299.79"
"9","29","11","347.103"
"9","29","12","355.584"
"9","29","13","327.244"
"9","29","14","266.287"
"9","29","15","183.015"
"9","29","16","105.521"
"9","29","17","34.311"
"9","29","18","0"
"9","29","19","0"
"9","29","20","0"
"9","29","21","0"
"9","29","22","0"
"9","29","23","0"
"9","30","0","0"
"9","30","1","0"
"9","30","2","0"
"9","30","3","0"
"9","30","4","0"
"9","30","5","0"
"9","30","6","0"
"9","30","7","32.899"
"9","30","8","79.565"
"9","30","9","122.189"
"9","30","10","164.391"
"9","30","11","190.015"
"9","30","12","195.907"
"9","30","13","181.579"
"9","30","14","145.481"
"9","30","15","105.986"
"9","30","16","60.628"
"9","30","17","16.611"
"9","30","18","0"
"9","30","19","0"
"9","30","20","0"
"9","30","21","0"
"9","30","22","0"
"9","30","23","0"
"10","1","0","0"
"10","1","1","0"
"10","1","2","0"
"10","1","3","0"
"10","1","4","0"
"10","1","5","0"
"10","1","6","0"
"10","1","7","46.127"
"10","1","8","106.472"
"10","1","9","169.187"
"10","1","10","220.317"
"10","1","11","254.278"
"10","1","12","261.584"
"10","1","13","241.838"
"10","1","14","198.553"
"10","1","15","138.461"
"10","1","16","82.522"
"10","1","17","22.613"
"10","1","18","0"
"10","1","19","0"
"10","1","20","0"
"10","1","21","0"
"10","1","22","0"
"10","1","23","0"
"10","2","0","0"
"10","2","1","0"
"10","2","2","0"
"10","2","3","0"
"10","2","4","0"
"10","2","5","0"
"10","2","6","0"
"10","2","7","6.734"
"10","2","8","22.703"
"10","2","9","38.566"
"10","2","10","50.785"
"10","2","11","59.06"
"10","2","12","61.595"
"10","2","13","56.62"
"10","2","14","46.87"
"10","2","15","32.83"
"10","2","16","16.023"
"10","2","17","1.673"
"10","2","18","0"
"10","2","19","0"
"10","2","20","0"
"10","2","21","0"
"10","2","22","0"
"10","2","23","0"
"10","3","0","0"
"10","3","1","0"
"10","3","2","0"
"10","3","3","0"
"10","3","4","0"
"10","3","5","0"
"10","3","6","0"
"10","3","7","6.952"
"10","3","8","23.187"
"10","3","9","39.223"
"10","3","10","52.192"
"10","3","11","60.46"
"10","3","12","62.135"
"10","3","13","57.903"
"10","3","14","47.174"
"10","3","15","32.205"
"10","3","16","16.091"
"10","3","17","0.865"
"10","3","18","0"
"10","3","19","0"
"10","3","20","0"
"10","3","21","0"
"10","3","22","0"
"10","3","23","0"
"10","4","0","0"
"10","4","1","0"
"10","4","2","0"
"10","4","3","0"
"10","4","4","0"
"10","4","5","0"
"10","4","6","0"
"10","4","7","52.606"
"10","4","8","139.589"
"10","4","9","234.836"
"10","4","10","329.842"
"10","4","11","387.034"
"10","4","12","397.904"
"10","4","13","362.378"
"10","4","14","296.293"
"10","4","15","192.697"
"10","4","16","96.248"
"10","4","17","22.108"
"10","4","18","0"
"10","4","19","0"
"10","4","20","0"
"10","4","21","0"
"10","4","22","0"
"10","4","23","0"
"10","5","0","0"
"10","5","1","0"
"10","5","2","0"
"10","5","3","0"
"10","5","4","0"
"10","5","5","0"
"10","5","6","0"
"10","5","7","49.905"
"10","5","8","139.247"
"10","5","9","250.901"
"10","5","10","349.892"
"10","5","11","433.294"
"10","5","12","449.335"
"10","5","13","396.73"
"10","5","14","308.895"
"10","5","15","199.736"
"10","5","16","94.419"
"10","5","17","18.107"
"10","5","18","0"
"10","5","19","0"
"10","5","20","0"
"10","5","21","0"
"10","5","22","0"
"10","5","23","0"
"10","6","0","0"
"10","6","1","0"
"10","6","2","0"
"10","6","3","0"
"10","6","4","0"
"10","6","5","0"
"10","6","6","0"
"10","6","7","51.73"
"10","6","8","134.148"
"10","6","9","228.807"
"10","6","10","319.405"
"10","6","11","390.1"
"10","6","12","406.94"
"10","6","13","368.553"
"10","6","14","283.078"
"10","6","15","188.084"
"10","6","16","94.621"
"10","6","17","20.357"
"10","6","18","0"
"10","6","19","0"
"10","6","20","0"
"10","6","21","0"
"10","6","22","0"
"10","6","23","0"
"10","7","0","0"
"10","7","1","0"
"10","7","2","0"
"10","7","3","0"
"10","7","4","0"
"10","7","5","0"
"10","7","6","0"
"10","7","7","36.137"
"10","7","8","95.423"
"10","7","9","149.707"
"10","7","10","207.431"
"10","7","11","241.427"
"10","7","12","249.035"
"10","7","13","228.588"
"10","7","14","184.559"
"10","7","15","124.015"
"10","7","16","68.775"
"10","7","17","12.791"
"10","7","18","0"
"10","7","19","0"
"10","7","20","0"
"10","7","21","0"
"10","7","22","0"
"10","7","23","0"
"10","8","0","0"
"10","8","1","0"
"10","8","2","0"
"10","8","3","0"
"10","8","4","0"
"10","8","5","0"
"10","8","6","0"
"10","8","7","36.165"
"10","8","8","95.882"
"10","8","9","148.944"
"10","8","10","201.616"
"10","8","11","236.311"
"10","8","12","242.288"
"10","8","13","221.328"
"10","8","14","179.301"
"10","8","15","119.699"
"10","8","16","66.269"
"10","8","17","10.804"
"10","8","18","0"
"10","8","19","0"
"10","8","20","0"
"10","8","21","0"
"10","8","22","0"
"10","8","23","0"
"10","9","0","0"
"10","9","1","0"
"10","9","2","0"
"10","9","3","0"
"10","9","4","0"
"10","9","5","0"
"10","9","6","0"
"10","9","7","46.44"
"10","9","8","127.092"
"10","9","9","215.244"
"10","9","10","291.043"
"10","9","11","348.156"
"10","9","12","359.973"
"10","9","13","326.432"
"10","9","14","255.949"
"10","9","15","164.299"
"10","9","16","85.31"
"10","9","17","14.61"
"10","9","18","0"
"10","9","19","0"
"10","9","20","0"
"10","9","21","0"
"10","9","22","0"
"10","9","23","0"
"10","10","0","0"
"10","10","1","0"
"10","10","2","0"
"10","10","3","0"
"10","10","4","0"
"10","10","5","0"
"10","10","6","0"
"10","10","7","45.269"
"10","10","8","124.174"
"10","10","9","204.487"
"10","10","10","282.688"
"10","10","11","337.002"
"10","10","12","349.179"
"10","10","13","315.473"
"10","10","14","248.346"
"10","10","15","159.705"
"10","10","16","82.487"
"10","10","17","12.807"
"10","10","18","0"
"10","10","19","0"
"10","10","20","0"
"10","10","21","0"
"10","10","22","0"
"10","10","23","0"
"10","11","0","0"
"10","11","1","0"
"10","11","2","0"
"10","11","3","0"
"10","11","4","0"
"10","11","5","0"
"10","11","6","0"
"10","11","7","44.145"
"10","11","8","124.291"
"10","11","9","217.353"
"10","11","10","297.285"
"10","11","11","365.806"
"10","11","12","375.167"
"10","11","13","330.13"
"10","11","14","257.97"
"10","11","15","166.813"
"10","11","16","79.971"
"10","11","17","11.626"
"10","11","18","0"
"10","11","19","0"
"10","11","20","0"
"10","11","21","0"
"10","11","22","0"
"10","11","23","0"
"10","12","0","0"
"10","12","1","0"
"10","12","2","0"
"10","12","3","0"
"10","12","4","0"
"10","12","5","0"
"10","12","6","0"
"10","12","7","40.34"
"10","12","8","116.11"
"10","12","9","203.392"
"10","12","10","277.779"
"10","12","11","324.46"
"10","12","12","331.813"
"10","12","13","299.137"
"10","12","14","235.264"
"10","12","15","150.06"
"10","12","16","74.286"
"10","12","17","9.449"
"10","12","18","0"
"10","12","19","0"
"10","12","20","0"
"10","12","21","0"
"10","12","22","0"
"10","12","23","0"
"10","13","0","0"
"10","13","1","0"
"10","13","2","0"
"10","13","3","0"
"10","13","4","0"
"10","13","5","0"
"10","13","6","0"
"10","13","7","34.021"
"10","13","8","113.497"
"10","13","9","216.256"
"10","13","10","307.55"
"10","13","11","375.836"
"10","13","12","384.867"
"10","13","13","342.955"
"10","13","14","254.529"
"10","13","15","158.643"
"10","13","16","67.293"
"10","13","17","5.027"
"10","13","18","0"
"10","13","19","0"
"10","13","20","0"
"10","13","21","0"
"10","13","22","0"
"10","13","23","0"
"10","14","0","0"
"10","14","1","0"
"10","14","2","0"
"10","14","3","0"
"10","14","4","0"
"10","14","5","0"
"10","14","6","0"
"10","14","7","33.412"
"10","14","8","112.674"
"10","14","9","211.838"
"10","14","10","300.702"
"10","14","11","358.825"
"10","14","12","377.9"
"10","14","13","328.694"
"10","14","14","250.885"
"10","14","15","151.219"
"10","14","16","65.854"
"10","14","17","4.92"
"10","14","18","0"
"10","14","19","0"
"10","14","20","0"
"10","14","21","0"
"10","14","22","0"
"10","14","23","0"
"10","15","0","0"
"10","15","1","0"
"10","15","2","0"
"10","15","3","0"
"10","15","4","0"
"10","15","5","0"
"10","15","6","0"
"10","15","7","23.733"
"10","15","8","79.153"
"10","15","9","128.987"
"10","15","10","178.523"
"10","15","11","205.369"
"10","15","12","209.322"
"10","15","13","190.29"
"10","15","14","147.906"
"10","15","15","102.296"
"10","15","16","48.614"
"10","15","17","2.515"
"10","15","18","0"
"10","15","19","0"
"10","15","20","0"
"10","15","21","0"
"10","15","22","0"
"10","15","23","0"
"10","16","0","0"
"10","16","1","0"
"10","16","2","0"
"10","16","3","0"
"10","16","4","0"
"10","16","5","0"
"10","16","6","0"
"10","16","7","13.03"
"10","16","8","48.104"
"10","16","9","83.788"
"10","16","10","111.346"
"10","16","11","128.667"
"10","16","12","131.42"
"10","16","13","120.467"
"10","16","14","96.69"
"10","16","15","64.666"
"10","16","16","28.624"
"10","16","17","0.009"
"10","16","18","0"
"10","16","19","0"
"10","16","20","0"
"10","16","21","0"
"10","16","22","0"
"10","16","23","0"
"10","17","0","0"
"10","17","1","0"
"10","17","2","0"
"10","17","3","0"
"10","17","4","0"
"10","17","5","0"
"10","17","6","0"
"10","17","7","25.905"
"10","17","8","88.348"
"10","17","9","144.321"
"10","17","10","200.712"
"10","17","11","231.887"
"10","17","12","237.244"
"10","17","13","215.548"
"10","17","14","172.31"
"10","17","15","112.868"
"10","17","16","54.792"
"10","17","17","2.547"
"10","17","18","0"
"10","17","19","0"
"10","17","20","0"
"10","17","21","0"
"10","17","22","0"
"10","17","23","0"
"10","18","0","0"
"10","18","1","0"
"10","18","2","0"
"10","18","3","0"
"10","18","4","0"
"10","18","5","0"
"10","18","6","0"
"10","18","7","30.202"
"10","18","8","105.507"
"10","18","9","195.001"
"10","18","10","277.402"
"10","18","11","340.83"
"10","18","12","351.919"
"10","18","13","304.959"
"10","18","14","233.453"
"10","18","15","146.365"
"10","18","16","62.188"
"10","18","17","2.784"
"10","18","18","0"
"10","18","19","0"
"10","18","20","0"
"10","18","21","0"
"10","18","22","0"
"10","18","23","0"
"10","19","0","0"
"10","19","1","0"
"10","19","2","0"
"10","19","3","0"
"10","19","4","0"
"10","19","5","0"
"10","19","6","0"
"10","19","7","25.121"
"10","19","8","101.029"
"10","19","9","201.426"
"10","19","10","292.13"
"10","19","11","359.798"
"10","19","12","367.486"
"10","19","13","326.21"
"10","19","14","237.084"
"10","19","15","142.775"
"10","19","16","53.921"
"10","19","17","0.48"
"10","19","18","0"
"10","19","19","0"
"10","19","20","0"
"10","19","21","0"
"10","19","22","0"
"10","19","23","0"
"10","20","0","0"
"10","20","1","0"
"10","20","2","0"
"10","20","3","0"
"10","20","4","0"
"10","20","5","0"
"10","20","6","0"
"10","20","7","19.868"
"10","20","8","98.558"
"10","20","9","205.042"
"10","20","10","303.277"
"10","20","11","375.829"
"10","20","12","386.562"
"10","20","13","340.64"
"10","20","14","250.181"
"10","20","15","136.995"
"10","20","16","50.618"
"10","20","17","0"
"10","20","18","0"
"10","20","19","0"
"10","20","20","0"
"10","20","21","0"
"10","20","22","0"
"10","20","23","0"
"10","21","0","0"
"10","21","1","0"
"10","21","2","0"
"10","21","3","0"
"10","21","4","0"
"10","21","5","0"
"10","21","6","0"
"10","21","7","18.558"
"10","21","8","96.546"
"10","21","9","203.375"
"10","21","10","301.061"
"10","21","11","362.961"
"10","21","12","371.42"
"10","21","13","326.915"
"10","21","14","240.273"
"10","21","15","133.663"
"10","21","16","48.659"
"10","21","17","0"
"10","21","18","0"
"10","21","19","0"
"10","21","20","0"
"10","21","21","0"
"10","21","22","0"
"10","21","23","0"
"10","22","0","0"
"10","22","1","0"
"10","22","2","0"
"10","22","3","0"
"10","22","4","0"
"10","22","5","0"
"10","22","6","0"
"10","22","7","20.156"
"10","22","8","97.574"
"10","22","9","194.255"
"10","22","10","279.623"
"10","22","11","342.632"
"10","22","12","355.126"
"10","22","13","312.229"
"10","22","14","229.939"
"10","22","15","129.753"
"10","22","16","49.798"
"10","22","17","0"
"10","22","18","0"
"10","22","19","0"
"10","22","20","0"
"10","22","21","0"
"10","22","22","0"
"10","22","23","0"
"10","23","0","0"
"10","23","1","0"
"10","23","2","0"
"10","23","3","0"
"10","23","4","0"
"10","23","5","0"
"10","23","6","0"
"10","23","7","16.569"
"10","23","8","98.247"
"10","23","9","220.225"
"10","23","10","336.776"
"10","23","11","423.465"
"10","23","12","434.548"
"10","23","13","377.581"
"10","23","14","269.676"
"10","23","15","140.726"
"10","23","16","44.005"
"10","23","17","0"
"10","23","18","0"
"10","23","19","0"
"10","23","20","0"
"10","23","21","0"
"10","23","22","0"
"10","23","23","0"
"10","24","0","0"
"10","24","1","0"
"10","24","2","0"
"10","24","3","0"
"10","24","4","0"
"10","24","5","0"
"10","24","6","0"
"10","24","7","13.467"
"10","24","8","90.661"
"10","24","9","193.066"
"10","24","10","298.323"
"10","24","11","373.687"
"10","24","12","390.662"
"10","24","13","341.465"
"10","24","14","241.511"
"10","24","15","131.274"
"10","24","16","38.171"
"10","24","17","0"
"10","24","18","0"
"10","24","19","0"
"10","24","20","0"
"10","24","21","0"
"10","24","22","0"
"10","24","23","0"
"10","25","0","0"
"10","25","1","0"
"10","25","2","0"
"10","25","3","0"
"10","25","4","0"
"10","25","5","0"
"10","25","6","0"
"10","25","7","3.54"
"10","25","8","26.542"
"10","25","9","50.995"
"10","25","10","71.908"
"10","25","11","83.533"
"10","25","12","86.084"
"10","25","13","77.712"
"10","25","14","60.887"
"10","25","15","37.538"
"10","25","16","12.869"
"10","25","17","0"
"10","25","18","0"
"10","25","19","0"
"10","25","20","0"
"10","25","21","0"
"10","25","22","0"
"10","25","23","0"
"10","26","0","0"
"10","26","1","0"
"10","26","2","0"
"10","26","3","0"
"10","26","4","0"
"10","26","5","0"
"10","26","6","0"
"10","26","7","15.569"
"10","26","8","86.863"
"10","26","9","182.907"
"10","26","10","276.521"
"10","26","11","348.937"
"10","26","12","360.762"
"10","26","13","308.195"
"10","26","14","224.273"
"10","26","15","123.555"
"10","26","16","42.812"
"10","26","17","0"
"10","26","18","0"
"10","26","19","0"
"10","26","20","0"
"10","26","21","0"
"10","26","22","0"
"10","26","23","0"
"10","27","0","0"
"10","27","1","0"
"10","27","2","0"
"10","27","3","0"
"10","27","4","0"
"10","27","5","0"
"10","27","6","0"
"10","27","7","15.103"
"10","27","8","92.014"
"10","27","9","175.359"
"10","27","10","262.099"
"10","27","11","321.098"
"10","27","12","332.357"
"10","27","13","294.582"
"10","27","14","212.729"
"10","27","15","126.155"
"10","27","16","43.195"
"10","27","17","0"
"10","27","18","0"
"10","27","19","0"
"10","27","20","0"
"10","27","21","0"
"10","27","22","0"
"10","27","23","0"
"10","28","0","0"
"10","28","1","0"
"10","28","2","0"
"10","28","3","0"
"10","28","4","0"
"10","28","5","0"
"10","28","6","0"
"10","28","7","15.402"
"10","28","8","80.912"
"10","28","9","150.751"
"10","28","10","209.237"
"10","28","11","247.238"
"10","28","12","253.653"
"10","28","13","227.355"
"10","28","14","175.23"
"10","28","15","111.128"
"10","28","16","42.873"
"10","28","17","0"
"10","28","18","0"
"10","28","19","0"
"10","28","20","0"
"10","28","21","0"
"10","28","22","0"
"10","28","23","0"
"10","29","0","0"
"10","29","1","0"
"10","29","2","0"
"10","29","3","0"
"10","29","4","0"
"10","29","5","0"
"10","29","6","0"
"10","29","7","12.384"
"10","29","8","87.225"
"10","29","9","174.041"
"10","29","10","263.233"
"10","29","11","315.756"
"10","29","12","320.716"
"10","29","13","282.536"
"10","29","14","210.274"
"10","29","15","118.778"
"10","29","16","37.737"
"10","29","17","0"
"10","29","18","0"
"10","29","19","0"
"10","29","20","0"
"10","29","21","0"
"10","29","22","0"
"10","29","23","0"
"10","30","0","0"
"10","30","1","0"
"10","30","2","0"
"10","30","3","0"
"10","30","4","0"
"10","30","5","0"
"10","30","6","0"
"10","30","7","11.435"
"10","30","8","81.108"
"10","30","9","175.451"
"10","30","10","263.381"
"10","30","11","338.06"
"10","30","12","346.306"
"10","30","13","296.493"
"10","30","14","215.019"
"10","30","15","119.607"
"10","30","16","35.146"
"10","30","17","0"
"10","30","18","0"
"10","30","19","0"
"10","30","20","0"
"10","30","21","0"
"10","30","22","0"
"10","30","23","0"
"10","31","0","0"
"10","31","1","0"
"10","31","2","0"
"10","31","3","0"
"10","31","4","0"
"10","31","5","0"
"10","31","6","0"
"10","31","7","0"
"10","31","8","9.882"
"10","31","9","23.857"
"10","31","10","34.639"
"10","31","11","40.439"
"10","31","12","42.892"
"10","31","13","37.74"
"10","31","14","28.808"
"10","31","15","15.755"
"10","31","16","2.731"
"10","31","17","0"
"10","31","18","0"
"10","31","19","0"
"10","31","20","0"
"10","31","21","0"
"10","31","22","0"
"10","31","23","0"
"11","1","0","0"
"11","1","1","0"
"11","1","2","0"
"11","1","3","0"
"11","1","4","0"
"11","1","5","0"
"11","1","6","0"
"11","1","7","7.424"
"11","1","8","60.378"
"11","1","9","111.073"
"11","1","10","159.455"
"11","1","11","186.972"
"11","1","12","192.144"
"11","1","13","172.025"
"11","1","14","128.221"
"11","1","15","81.313"
"11","1","16","26.663"
"11","1","17","0"
"11","1","18","0"
"11","1","19","0"
"11","1","20","0"
"11","1","21","0"
"11","1","22","0"
"11","1","23","0"
"11","2","0","0"
"11","2","1","0"
"11","2","2","0"
"11","2","3","0"
"11","2","4","0"
"11","2","5","0"
"11","2","6","0"
"11","2","7","7.22"
"11","2","8","65.431"
"11","2","9","120.375"
"11","2","10","173.611"
"11","2","11","206.403"
"11","2","12","210.189"
"11","2","13","187.956"
"11","2","14","138.745"
"11","2","15","87.838"
"11","2","16","29.983"
"11","2","17","0"
"11","2","18","0"
"11","2","19","0"
"11","2","20","0"
"11","2","21","0"
"11","2","22","0"
"11","2","23","0"
"11","3","0","0"
"11","3","1","0"
"11","3","2","0"
"11","3","3","0"
"11","3","4","0"
"11","3","5","0"
"11","3","6","0"
"11","3","7","7.868"
"11","3","8","77.796"
"11","3","9","159.404"
"11","3","10","243.941"
"11","3","11","293.588"
"11","3","12","299"
"11","3","13","262.447"
"11","3","14","186.735"
"11","3","15","106.36"
"11","3","16","31.02"
"11","3","17","0"
"11","3","18","0"
"11","3","19","0"
"11","3","20","0"
"11","3","21","0"
"11","3","22","0"
"11","3","23","0"
"11","4","0","0"
"11","4","1","0"
"11","4","2","0"
"11","4","3","0"
"11","4","4","0"
"11","4","5","0"
"11","4","6","0"
"11","4","7","6.063"
"11","4","8","75.199"
"11","4","9","156.967"
"11","4","10","242.616"
"11","4","11","301.792"
"11","4","12","312.19"
"11","4","13","273.384"
"11","4","14","190.251"
"11","4","15","104.53"
"11","4","16","28.288"
"11","4","17","0"
"11","4","18","0"
"11","4","19","0"
"11","4","20","0"
"11","4","21","0"
"11","4","22","0"
"11","4","23","0"
"11","5","0","0"
"11","5","1","0"
"11","5","2","0"
"11","5","3","0"
"11","5","4","0"
"11","5","5","0"
"11","5","6","0"
"11","5","7","4.696"
"11","5","8","58.195"
"11","5","9","110.309"
"11","5","10","161.024"
"11","5","11","189.196"
"11","5","12","193.64"
"11","5","13","173.469"
"11","5","14","127.71"
"11","5","15","79.685"
"11","5","16","24.46"
"11","5","17","0"
"11","5","18","0"
"11","5","19","0"
"11","5","20","0"
"11","5","21","0"
"11","5","22","0"
"11","5","23","0"
"11","6","0","0"
"11","6","1","0"
"11","6","2","0"
"11","6","3","0"
"11","6","4","0"
"11","6","5","0"
"11","6","6","0"
"11","6","7","0"
"11","6","8","19.603"
"11","6","9","44.004"
"11","6","10","64.223"
"11","6","11","75.576"
"11","6","12","77.779"
"11","6","13","69.44"
"11","6","14","52.826"
"11","6","15","30.527"
"11","6","16","6.208"
"11","6","17","0"
"11","6","18","0"
"11","6","19","0"
"11","6","20","0"
"11","6","21","0"
"11","6","22","0"
"11","6","23","0"
"11","7","0","0"
"11","7","1","0"
"11","7","2","0"
"11","7","3","0"
"11","7","4","0"
"11","7","5","0"
"11","7","6","0"
"11","7","7","1.086"
"11","7","8","37.782"
"11","7","9","80.372"
"11","7","10","112.9"
"11","7","11","133.688"
"11","7","12","143.743"
"11","7","13","125.251"
"11","7","14","96.415"
"11","7","15","56.973"
"11","7","16","14.257"
"11","7","17","0"
"11","7","18","0"
"11","7","19","0"
"11","7","20","0"
"11","7","21","0"
"11","7","22","0"
"11","7","23","0"
"11","8","0","0"
"11","8","1","0"
"11","8","2","0"
"11","8","3","0"
"11","8","4","0"
"11","8","5","0"
"11","8","6","0"
"11","8","7","3.134"
"11","8","8","68.337"
"11","8","9","150.989"
"11","8","10","237.53"
"11","8","11","288.803"
"11","8","12","295.276"
"11","8","13","258.44"
"11","8","14","180.118"
"11","8","15","98.926"
"11","8","16","23.356"
"11","8","17","0"
"11","8","18","0"
"11","8","19","0"
"11","8","20","0"
"11","8","21","0"
"11","8","22","0"
"11","8","23","0"
"11","9","0","0"
"11","9","1","0"
"11","9","2","0"
"11","9","3","0"
"11","9","4","0"
"11","9","5","0"
"11","9","6","0"
"11","9","7","0"
"11","9","8","33.355"
"11","9","9","73.228"
"11","9","10","103.212"
"11","9","11","122.719"
"11","9","12","124.991"
"11","9","13","111.607"
"11","9","14","86.243"
"11","9","15","49.246"
"11","9","16","11.448"
"11","9","17","0"
"11","9","18","0"
"11","9","19","0"
"11","9","20","0"
"11","9","21","0"
"11","9","22","0"
"11","9","23","0"
"11","10","0","0"
"11","10","1","0"
"11","10","2","0"
"11","10","3","0"
"11","10","4","0"
"11","10","5","0"
"11","10","6","0"
"11","10","7","2.301"
"11","10","8","66.403"
"11","10","9","139.187"
"11","10","10","213.56"
"11","10","11","255.199"
"11","10","12","258.728"
"11","10","13","227.023"
"11","10","14","168.211"
"11","10","15","91.94"
"11","10","16","24.372"
"11","10","17","0"
"11","10","18","0"
"11","10","19","0"
"11","10","20","0"
"11","10","21","0"
"11","10","22","0"
"11","10","23","0"
"11","11","0","0"
"11","11","1","0"
"11","11","2","0"
"11","11","3","0"
"11","11","4","0"
"11","11","5","0"
"11","11","6","0"
"11","11","7","0"
"11","11","8","33.019"
"11","11","9","74.05"
"11","11","10","105.005"
"11","11","11","125.388"
"11","11","12","128.724"
"11","11","13","115.392"
"11","11","14","87.231"
"11","11","15","50.587"
"11","11","16","10.345"
"11","11","17","0"
"11","11","18","0"
"11","11","19","0"
"11","11","20","0"
"11","11","21","0"
"11","11","22","0"
"11","11","23","0"
"11","12","0","0"
"11","12","1","0"
"11","12","2","0"
"11","12","3","0"
"11","12","4","0"
"11","12","5","0"
"11","12","6","0"
"11","12","7","0"
"11","12","8","21.909"
"11","12","9","51.42"
"11","12","10","75.68"
"11","12","11","90.727"
"11","12","12","93.288"
"11","12","13","83.507"
"11","12","14","63.052"
"11","12","15","35.038"
"11","12","16","6.109"
"11","12","17","0"
"11","12","18","0"
"11","12","19","0"
"11","12","20","0"
"11","12","21","0"
"11","12","22","0"
"11","12","23","0"
"11","13","0","0"
"11","13","1","0"
"11","13","2","0"
"11","13","3","0"
"11","13","4","0"
"11","13","5","0"
"11","13","6","0"
"11","13","7","0.103"
